t_nsec,t_sec,header.frame_id,header.stamp.nanosec,header.stamp.sec,poses
1770511840545183281,1770511840.5451832,world,544994705,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0953502655029297,""y"":0.8535524010658264,""z"":1.1004782915115356},""orientation"":{""x"":0.03725995123386383,""y"":-0.03703103959560394,""z"":-0.11739452183246613,""w"":0.991694986820221}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7739503383636475,""y"":0.8768590092658997,""z"":1.090403437614441},""orientation"":{""x"":0.0026172015350311995,""y"":-0.0007157910149544477,""z"":0.03333159536123276,""w"":0.9994406700134277}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10722918063402176,""y"":0.5078074336051941,""z"":0.8172205090522766},""orientation"":{""x"":0.021181290969252586,""y"":-0.00489443214610219,""z"":0.09668315201997757,""w"":0.9950777888298035}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230907201766968,""y"":0.7826428413391113,""z"":1.1107603311538696},""orientation"":{""x"":0.004970426671206951,""y"":0.027966512367129326,""z"":-0.22872062027454376,""w"":0.9730775952339172}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427309036254883,""y"":-0.5742440223693848,""z"":1.2731144428253174},""orientation"":{""x"":-0.03806120157241821,""y"":0.0063178627751767635,""z"":0.8695315718650818,""w"":-0.4923679828643799}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2120520919561386,""y"":-1.1500052213668823,""z"":1.1044796705245972},""orientation"":{""x"":-0.03278500586748123,""y"":0.004066649824380875,""z"":0.9699419140815735,""w"":-0.24108366668224335}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.672375202178955,""y"":-0.9439181089401245,""z"":0.19906648993492126},""orientation"":{""x"":-0.027061017230153084,""y"":-0.030851176008582115,""z"":0.9990928769111633,""w"":-0.011369749903678894}}}]"
1770511840555170318,1770511840.5551703,world,554986866,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0848444700241089,""y"":0.8517152070999146,""z"":1.099435806274414},""orientation"":{""x"":0.03628554940223694,""y"":-0.04153093323111534,""z"":-0.11933907866477966,""w"":0.9913206696510315}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.773880124092102,""y"":0.8768553733825684,""z"":1.0903780460357666},""orientation"":{""x"":0.002643278334289789,""y"":-0.0009805485606193542,""z"":0.03349682316184044,""w"":0.9994348287582397}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10726276785135269,""y"":0.5078576803207397,""z"":0.8173454999923706},""orientation"":{""x"":0.021298842504620552,""y"":-0.004729425068944693,""z"":0.09668789058923721,""w"":0.9950755834579468}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230672359466553,""y"":0.7826476693153381,""z"":1.1107455492019653},""orientation"":{""x"":0.004979982506483793,""y"":0.027911750599741936,""z"":-0.22867296636104584,""w"":0.9730903506278992}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427285194396973,""y"":-0.5742436647415161,""z"":1.2731306552886963},""orientation"":{""x"":-0.03810872510075569,""y"":0.006283885333687067,""z"":0.8695414066314697,""w"":-0.49234744906425476}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21202199161052704,""y"":-1.150005578994751,""z"":1.1045211553573608},""orientation"":{""x"":-0.032978422939777374,""y"":0.004035682417452335,""z"":0.9699755907058716,""w"":-0.24092228710651398}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6724629402160645,""y"":-0.943772554397583,""z"":0.19920717179775238},""orientation"":{""x"":-0.027625733986496925,""y"":-0.031058108434081078,""z"":0.9990695118904114,""w"":-0.011500788852572441}}}]"
1770511840565522249,1770511840.5655222,world,565236860,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0744318962097168,""y"":0.8496897220611572,""z"":1.098499059677124},""orientation"":{""x"":0.034706488251686096,""y"":-0.04404018819332123,""z"":-0.12055391818284988,""w"":0.9911219477653503}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7738183736801147,""y"":0.8768465518951416,""z"":1.0903663635253906},""orientation"":{""x"":0.0026507964357733727,""y"":-0.0012786611914634705,""z"":0.03362972289323807,""w"":0.9994300007820129}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10725650936365128,""y"":0.5078577995300293,""z"":0.8173593282699585},""orientation"":{""x"":0.021348506212234497,""y"":-0.004733917769044638,""z"":0.09668915718793869,""w"":0.9950743913650513}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230737924575806,""y"":0.7826530337333679,""z"":1.1107224225997925},""orientation"":{""x"":0.004946079570800066,""y"":0.027935970574617386,""z"":-0.22867271304130554,""w"":0.973089873790741}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427151679992676,""y"":-0.5742374658584595,""z"":1.2731308937072754},""orientation"":{""x"":-0.03808121755719185,""y"":0.006321161985397339,""z"":0.8695393800735474,""w"":-0.4923526346683502}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21205677092075348,""y"":-1.1499801874160767,""z"":1.1044381856918335},""orientation"":{""x"":-0.03276532143354416,""y"":0.004039478953927755,""z"":0.9699543118476868,""w"":-0.24103689193725586}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6725406646728516,""y"":-0.9437944293022156,""z"":0.19909071922302246},""orientation"":{""x"":-0.027292214334011078,""y"":-0.031093623489141464,""z"":0.9990783929824829,""w"":-0.011432009749114513}}}]"
1770511840575641107,1770511840.5756412,world,575397407,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0639337301254272,""y"":0.8478055000305176,""z"":1.0973633527755737},""orientation"":{""x"":0.035219382494688034,""y"":-0.04086059331893921,""z"":-0.12048570066690445,""w"":0.9912483096122742}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.773734450340271,""y"":0.8768489360809326,""z"":1.0903704166412354},""orientation"":{""x"":0.0026575145311653614,""y"":-0.001591387903317809,""z"":0.03383711352944374,""w"":0.999422550201416}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10726072639226913,""y"":0.507934033870697,""z"":0.8174813985824585},""orientation"":{""x"":0.021357618272304535,""y"":-0.004766270983964205,""z"":0.09673582017421722,""w"":0.9950695037841797}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.523072600364685,""y"":0.7826359868049622,""z"":1.1107280254364014},""orientation"":{""x"":0.0049562714993953705,""y"":0.027915790677070618,""z"":-0.22866468131542206,""w"":0.9730923175811768}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442676305770874,""y"":-0.5742595791816711,""z"":1.2730737924575806},""orientation"":{""x"":-0.03807787969708443,""y"":0.006379281170666218,""z"":0.8695289492607117,""w"":-0.4923705458641052}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2120036631822586,""y"":-1.1500000953674316,""z"":1.104475498199463},""orientation"":{""x"":-0.03295644745230675,""y"":0.003888859413564205,""z"":0.9699526429176331,""w"":-0.24101988971233368}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6726287603378296,""y"":-0.9438142776489258,""z"":0.19910010695457458},""orientation"":{""x"":-0.027534624561667442,""y"":-0.031075507402420044,""z"":0.9990721344947815,""w"":-0.011448562145233154}}}]"
1770511840585294798,1770511840.585295,world,585092830,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.05348539352417,""y"":0.8457581996917725,""z"":1.096282958984375},""orientation"":{""x"":0.03427981957793236,""y"":-0.041312653571367264,""z"":-0.12228740006685257,""w"":0.9910418391227722}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7736562490463257,""y"":0.8768354058265686,""z"":1.0903749465942383},""orientation"":{""x"":0.002640767954289913,""y"":-0.0017858233768492937,""z"":0.034035567194223404,""w"":0.9994155168533325}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10724937170743942,""y"":0.507853627204895,""z"":0.817345380783081},""orientation"":{""x"":0.021332869306206703,""y"":-0.0047331321984529495,""z"":0.09669757634401321,""w"":0.9950739145278931}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230791568756104,""y"":0.7826377153396606,""z"":1.1107066869735718},""orientation"":{""x"":0.004942500498145819,""y"":0.027985982596874237,""z"":-0.22870180010795593,""w"":0.973081648349762}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442619562149048,""y"":-0.5743249654769897,""z"":1.2730337381362915},""orientation"":{""x"":-0.03771550580859184,""y"":0.006428138818591833,""z"":0.8695272207260132,""w"":-0.4924009144306183}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21205520629882812,""y"":-1.150006651878357,""z"":1.1044445037841797},""orientation"":{""x"":-0.03279295563697815,""y"":0.004058782011270523,""z"":0.9699488878250122,""w"":-0.241054505109787}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6726360321044922,""y"":-0.9438398480415344,""z"":0.1991451382637024},""orientation"":{""x"":-0.02787422202527523,""y"":-0.031104184687137604,""z"":0.9990625977516174,""w"":-0.011378390714526176}}}]"
1770511840595189883,1770511840.5951898,world,595023608,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.042892575263977,""y"":0.843735933303833,""z"":1.0951176881790161},""orientation"":{""x"":0.032311875373125076,""y"":-0.04631510376930237,""z"":-0.12273344397544861,""w"":0.9908316731452942}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7735443115234375,""y"":0.8768399953842163,""z"":1.0904428958892822},""orientation"":{""x"":0.002529590856283903,""y"":-0.0019323279848322272,""z"":0.0344332754611969,""w"":0.9994019269943237}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10726537555456161,""y"":0.5078405737876892,""z"":0.8173025250434875},""orientation"":{""x"":0.02132025733590126,""y"":-0.004712393973022699,""z"":0.0967065766453743,""w"":0.9950733780860901}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230611562728882,""y"":0.7826225757598877,""z"":1.1106871366500854},""orientation"":{""x"":0.004962294362485409,""y"":0.027946973219513893,""z"":-0.22867396473884583,""w"":0.9730891585350037}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442713737487793,""y"":-0.5742596983909607,""z"":1.273095726966858},""orientation"":{""x"":-0.03802936151623726,""y"":0.006352456286549568,""z"":0.8695143461227417,""w"":-0.4924004375934601}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21205109357833862,""y"":-1.1499793529510498,""z"":1.1044423580169678},""orientation"":{""x"":-0.03276798874139786,""y"":0.004029656760394573,""z"":0.9699554443359375,""w"":-0.24103215336799622}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.67276132106781,""y"":-0.9438329339027405,""z"":0.19910982251167297},""orientation"":{""x"":-0.02786380983889103,""y"":-0.031143924221396446,""z"":0.9990614056587219,""w"":-0.011400468647480011}}}]"
1770511840605810797,1770511840.6058106,world,605463028,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0324522256851196,""y"":0.8416368961334229,""z"":1.0939195156097412},""orientation"":{""x"":0.030755629763007164,""y"":-0.04888902232050896,""z"":-0.12421984225511551,""w"":0.9905722737312317}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7734596729278564,""y"":0.8768383264541626,""z"":1.0904505252838135},""orientation"":{""x"":0.0025558997876942158,""y"":-0.0020564126316457987,""z"":0.03458083048462868,""w"":0.9993965029716492}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10727793723344803,""y"":0.5078250765800476,""z"":0.817305862903595},""orientation"":{""x"":0.021327132359147072,""y"":-0.004746503196656704,""z"":0.09671725332736969,""w"":0.995072066783905}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230755805969238,""y"":0.7826274037361145,""z"":1.110687017440796},""orientation"":{""x"":0.004943884909152985,""y"":0.02793530374765396,""z"":-0.22867798805236816,""w"":0.9730886816978455}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442737102508545,""y"":-0.5742567777633667,""z"":1.2730891704559326},""orientation"":{""x"":-0.03799457475543022,""y"":0.006329352036118507,""z"":0.8694860935211182,""w"":-0.49245336651802063}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21204981207847595,""y"":-1.1500153541564941,""z"":1.1044373512268066},""orientation"":{""x"":-0.03285646066069603,""y"":0.004083011299371719,""z"":0.969933271408081,""w"":-0.24110843241214752}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6727997064590454,""y"":-0.9438287615776062,""z"":0.19918568432331085},""orientation"":{""x"":-0.028414051979780197,""y"":-0.03127463534474373,""z"":0.9990437030792236,""w"":-0.011236585676670074}}}]"
1770511840615315757,1770511840.6153157,world,615120687,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0219464302062988,""y"":0.8396111130714417,""z"":1.0927058458328247},""orientation"":{""x"":0.031229883432388306,""y"":-0.044423531740903854,""z"":-0.127057746052742,""w"":0.9904077649116516}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7733581066131592,""y"":0.8768464922904968,""z"":1.0904330015182495},""orientation"":{""x"":0.002565680304542184,""y"":-0.002209294121712446,""z"":0.03467852622270584,""w"":0.9993928074836731}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10728657245635986,""y"":0.507919430732727,""z"":0.8174365758895874},""orientation"":{""x"":0.021372269839048386,""y"":-0.0047835661098361015,""z"":0.09676643460988998,""w"":0.9950661063194275}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.523067831993103,""y"":0.782599151134491,""z"":1.1107035875320435},""orientation"":{""x"":0.005026320926845074,""y"":0.027887681499123573,""z"":-0.22867627441883087,""w"":0.9730899930000305}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442732095718384,""y"":-0.5742655992507935,""z"":1.273094892501831},""orientation"":{""x"":-0.03797021135687828,""y"":0.006380770355463028,""z"":0.8694677352905273,""w"":-0.49248698353767395}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21199876070022583,""y"":-1.149999737739563,""z"":1.1044554710388184},""orientation"":{""x"":-0.032959580421447754,""y"":0.003881183685734868,""z"":0.9699544310569763,""w"":-0.24101249873638153}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6728808879852295,""y"":-0.9438536763191223,""z"":0.19924618303775787},""orientation"":{""x"":-0.028787286952137947,""y"":-0.03125971555709839,""z"":0.9990327954292297,""w"":-0.011297488585114479}}}]"
1770511840625332173,1770511840.625332,world,625129872,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0114452838897705,""y"":0.8374226689338684,""z"":1.0912981033325195},""orientation"":{""x"":0.03229726478457451,""y"":-0.04647556319832802,""z"":-0.12761221826076508,""w"":0.990208089351654}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7733027935028076,""y"":0.8768463134765625,""z"":1.0904314517974854},""orientation"":{""x"":0.0025476478040218353,""y"":-0.0022004079073667526,""z"":0.03470669686794281,""w"":0.9993918538093567}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10726089775562286,""y"":0.5078586339950562,""z"":0.8173540234565735},""orientation"":{""x"":0.021320099011063576,""y"":-0.004725918639451265,""z"":0.09671851247549057,""w"":0.9950721859931946}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230703353881836,""y"":0.7826151251792908,""z"":1.1106913089752197},""orientation"":{""x"":0.004986403044313192,""y"":0.027912314981222153,""z"":-0.22869431972503662,""w"":0.9730852842330933}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427430629730225,""y"":-0.5742630362510681,""z"":1.27310049533844},""orientation"":{""x"":-0.037916652858257294,""y"":0.006385226733982563,""z"":0.8694629073143005,""w"":-0.49249953031539917}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21202166378498077,""y"":-1.150002360343933,""z"":1.1044977903366089},""orientation"":{""x"":-0.032950349152088165,""y"":0.004047435242682695,""z"":0.9699739217758179,""w"":-0.2409326434135437}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6729825735092163,""y"":-0.9438177943229675,""z"":0.19917012751102448},""orientation"":{""x"":-0.02899845317006111,""y"":-0.031198136508464813,""z"":0.9990289807319641,""w"":-0.011261381208896637}}}]"
1770511840635309359,1770511840.6353092,world,635119081,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-1.0012917518615723,""y"":0.8352555632591248,""z"":1.0900452136993408},""orientation"":{""x"":0.030569447204470634,""y"":-0.041250452399253845,""z"":-0.12979339063167572,""w"":0.9902108907699585}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7732421159744263,""y"":0.8768517971038818,""z"":1.0904384851455688},""orientation"":{""x"":0.0025458140298724174,""y"":-0.0020746742375195026,""z"":0.03475957363843918,""w"":0.9993903040885925}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10726072639226913,""y"":0.5078416466712952,""z"":0.8173268437385559},""orientation"":{""x"":0.021331224590539932,""y"":-0.004755720030516386,""z"":0.0967140719294548,""w"":0.9950722455978394}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.523110032081604,""y"":0.7826319336891174,""z"":1.1107068061828613},""orientation"":{""x"":0.00497010163962841,""y"":0.028001395985484123,""z"":-0.22874309122562408,""w"":0.9730713367462158}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427382946014404,""y"":-0.5742467641830444,""z"":1.2731016874313354},""orientation"":{""x"":-0.03791894018650055,""y"":0.00640496239066124,""z"":0.8694586157798767,""w"":-0.49250665307044983}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21206815540790558,""y"":-1.1500132083892822,""z"":1.104471206665039},""orientation"":{""x"":-0.03280579298734665,""y"":0.004056643228977919,""z"":0.9699393510818481,""w"":-0.2410912960767746}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.672975778579712,""y"":-0.9439051151275635,""z"":0.1992887258529663},""orientation"":{""x"":-0.02883387915790081,""y"":-0.03147315979003906,""z"":0.9990271925926208,""w"":-0.011079584248363972}}}]"
1770511840645612076,1770511840.645612,world,645116071,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-0.990760087966919,""y"":0.8331263065338135,""z"":1.0887808799743652},""orientation"":{""x"":0.03174123540520668,""y"":-0.0386909618973732,""z"":-0.13209621608257294,""w"":0.9899727702140808}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7731709480285645,""y"":0.8768551349639893,""z"":1.0904324054718018},""orientation"":{""x"":0.002559039741754532,""y"":-0.0018165702931582928,""z"":0.03486132621765137,""w"":0.9993872046470642}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10727550834417343,""y"":0.50785893201828,""z"":0.8173545002937317},""orientation"":{""x"":0.021290823817253113,""y"":-0.004766208119690418,""z"":0.09672677516937256,""w"":0.9950718283653259}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230940580368042,""y"":0.7826225161552429,""z"":1.1107126474380493},""orientation"":{""x"":0.004983954597264528,""y"":0.027897823601961136,""z"":-0.2286926656961441,""w"":0.9730860590934753}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4427425861358643,""y"":-0.574245035648346,""z"":1.2731218338012695},""orientation"":{""x"":-0.0378728061914444,""y"":0.006413301918655634,""z"":0.8694950342178345,""w"":-0.49244582653045654}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21203476190567017,""y"":-1.150017261505127,""z"":1.1045194864273071},""orientation"":{""x"":-0.03294055536389351,""y"":0.0040609934367239475,""z"":0.969962477684021,""w"":-0.24097980558872223}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6731268167495728,""y"":-0.9439558982849121,""z"":0.19919592142105103},""orientation"":{""x"":-0.028865933418273926,""y"":-0.031569693237543106,""z"":0.9990232586860657,""w"":-0.01107569970190525}}}]"
1770511840655269236,1770511840.6552691,world,655077767,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-0.9803288578987122,""y"":0.8310022354125977,""z"":1.0873714685440063},""orientation"":{""x"":0.03294093534350395,""y"":-0.04030522704124451,""z"":-0.13409698009490967,""w"":0.9896001219749451}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7731314897537231,""y"":0.8768694996833801,""z"":1.0904568433761597},""orientation"":{""x"":0.002538512460887432,""y"":-0.0016151622403413057,""z"":0.03485085442662239,""w"":0.9993879795074463}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10723213851451874,""y"":0.5078127384185791,""z"":0.8172189593315125},""orientation"":{""x"":0.021159516647458076,""y"":-0.004875384271144867,""z"":0.09666751325130463,""w"":0.9950798153877258}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.523256778717041,""y"":0.7826489210128784,""z"":1.1107901334762573},""orientation"":{""x"":0.004939336329698563,""y"":0.028284404426813126,""z"":-0.2289392501115799,""w"":0.973017156124115}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442734718322754,""y"":-0.5742146372795105,""z"":1.2731122970581055},""orientation"":{""x"":-0.03783326596021652,""y"":0.006444745697081089,""z"":0.869515597820282,""w"":-0.4924122095108032}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21198926866054535,""y"":-1.1499327421188354,""z"":1.1043436527252197},""orientation"":{""x"":-0.03277501463890076,""y"":0.0038450323045253754,""z"":0.9699143767356873,""w"":-0.24119937419891357}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6731798648834229,""y"":-0.9439652562141418,""z"":0.1992812603712082},""orientation"":{""x"":-0.029327433556318283,""y"":-0.03150055557489395,""z"":0.999011218547821,""w"":-0.011146174743771553}}}]"
1770511840665529763,1770511840.66553,world,665254741,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-0.9698644876480103,""y"":0.8286871314048767,""z"":1.085992455482483},""orientation"":{""x"":0.032878220081329346,""y"":-0.04347669333219528,""z"":-0.13289648294448853,""w"":0.989629864692688}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7730942964553833,""y"":0.8768707513809204,""z"":1.0904653072357178},""orientation"":{""x"":0.0025644805282354355,""y"":-0.001334275701083243,""z"":0.034811198711395264,""w"":0.9993897080421448}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10724806785583496,""y"":0.507797122001648,""z"":0.8172391057014465},""orientation"":{""x"":0.02116379700601101,""y"":-0.004921178333461285,""z"":0.096671462059021,""w"":0.9950791597366333}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.523110270500183,""y"":0.7826201915740967,""z"":1.1107394695281982},""orientation"":{""x"":0.0049829003401100636,""y"":0.027910327538847923,""z"":-0.2287386655807495,""w"":0.9730749130249023}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442725658416748,""y"":-0.574205219745636,""z"":1.273113489151001},""orientation"":{""x"":-0.037821169942617416,""y"":0.006463329773396254,""z"":0.8695354461669922,""w"":-0.4923778176307678}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21197602152824402,""y"":-1.1499335765838623,""z"":1.1045012474060059},""orientation"":{""x"":-0.03263019770383835,""y"":0.003861146979033947,""z"":0.9699615240097046,""w"":-0.24102914333343506}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6732497215270996,""y"":-0.943906843662262,""z"":0.1992996633052826},""orientation"":{""x"":-0.030212456360459328,""y"":-0.03124281018972397,""z"":0.9989927411079407,""w"":-0.01116313599050045}}}]"
1770511840675394758,1770511840.6753948,world,675175493,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-0.9595158696174622,""y"":0.8264502882957458,""z"":1.0845459699630737},""orientation"":{""x"":0.03289879485964775,""y"":-0.041143998503685,""z"":-0.13449855148792267,""w"":0.9895125031471252}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7730809450149536,""y"":0.8768882751464844,""z"":1.0904868841171265},""orientation"":{""x"":0.0025642516557127237,""y"":-0.0010709472699090838,""z"":0.03477335348725319,""w"":0.9993913769721985}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.10726366192102432,""y"":0.5078643560409546,""z"":0.8173357248306274},""orientation"":{""x"":0.021353907883167267,""y"":-0.004743157885968685,""z"":0.09668995440006256,""w"":0.9950741529464722}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5230987071990967,""y"":0.7826217412948608,""z"":1.1107362508773804},""orientation"":{""x"":0.00498516159132123,""y"":0.027873169630765915,""z"":-0.22873206436634064,""w"":0.9730775356292725}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.4426615238189697,""y"":-0.5742612481117249,""z"":1.2730740308761597},""orientation"":{""x"":-0.03750721737742424,""y"":0.006536857690662146,""z"":0.8695777058601379,""w"":-0.49232617020606995}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.21202412247657776,""y"":-1.1500211954116821,""z"":1.104557752609253},""orientation"":{""x"":-0.03297395259141922,""y"":0.004095122218132019,""z"":0.9699721932411194,""w"":-0.24093542993068695}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.6732319593429565,""y"":-0.9437428116798401,""z"":0.19940665364265442},""orientation"":{""x"":-0.02975052408874035,""y"":-0.030970444902777672,""z"":0.9990105628967285,""w"":-0.01155978161841631}}}]"
1770511840685343359,1770511840.6853433,world,685134178,1770511840,"[{""name"":""cf1"",""pose"":{""position"":{""x"":-0.9491775035858154,""y"":0.8240041136741638,""z"":1.0831013917922974},""orientation"":{""x"":0.031496647745370865,""y"":-0.04204576462507248,""z"":-0.13738609850406647,""w"":0.9891234636306763}}},{""name"":""gate_1"",""pose"":{""position"":{""x"":-1.7730523347854614,""y"":0.8768786787986755,""z"":1.0905060768127441},""orientation"":{""x"":0.0025250776670873165,""y"":-0.0006975767319090664,""z"":0.03481341153383255,""w"":0.9993904232978821}}},{""name"":""gate_2"",""pose"":{""position"":{""x"":-0.1072644591331482,""y"":0.5078531503677368,""z"":0.8173871040344238},""orientation"":{""x"":0.021299265325069427,""y"":-0.004775556735694408,""z"":0.09668196737766266,""w"":0.9950759410858154}}},{""name"":""gate_3"",""pose"":{""position"":{""x"":1.5232715606689453,""y"":0.7826506495475769,""z"":1.1108092069625854},""orientation"":{""x"":0.0049236007034778595,""y"":0.02823914960026741,""z"":-0.22895564138889313,""w"":0.9730147123336792}}},{""name"":""gate_4"",""pose"":{""position"":{""x"":2.442781448364258,""y"":-0.5741955637931824,""z"":1.2731279134750366},""orientation"":{""x"":-0.03779147192835808,""y"":0.006483626086264849,""z"":0.869592010974884,""w"":-0.49227991700172424}}},{""name"":""gate_5"",""pose"":{""position"":{""x"":0.2120719850063324,""y"":-1.150030255317688,""z"":1.1045695543289185},""orientation"":{""x"":-0.032946597784757614,""y"":0.004052243195474148,""z"":0.9699708819389343,""w"":-0.24094527959823608}}},{""name"":""gate_6"",""pose"":{""position"":{""x"":-1.673297643661499,""y"":-0.9437513947486877,""z"":0.19937081634998322},""orientation"":{""x"":-0.030026575550436974,""y"":-0.030969444662332535,""z"":0.9990028142929077,""w"":-0.011519393883645535}}}]"
